id,species1,species2,species3
sample_434,0.49421953978542,0.505708923309709,7.15369048704696e-05
sample_435,0.00268794980034862,7.40502793634133e-08,0.997311976149372
sample_436,0.0400830228150836,0.95991464205654,2.3351283763845e-06
sample_437,0.997205309690224,0.0011121211099644,0.00168256919981204
sample_438,0.000431517708236066,1.09974631045038e-08,0.999568471294301
sample_439,0.976760564977819,0.0230064959230056,0.00023293909917526
sample_440,0.00176011086802816,3.56716131619152e-08,0.998239853460359
sample_441,0.000579435770099419,0.999420532842618,3.13872822281094e-08
sample_442,0.00124537991869782,2.73719542375025e-08,0.998754592709348
sample_443,0.000783598754248748,2.0143708138279e-08,0.999216381102043
sample_444,0.0212368190954466,0.978762223153387,9.57751166730216e-07
sample_445,0.219574993142712,0.780401008824174,2.3998033113904e-05
sample_446,0.232225938917041,6.99166749891827e-06,0.76776706941546
sample_447,0.965421702295293,0.034402871061207,0.000175426643499744
sample_448,0.0179929455577005,3.70190931833659e-07,0.982006684251368
sample_449,0.000785363034865987,1.69849282290804e-08,0.999214619980206
sample_450,0.971344308191011,0.00013811861563032,0.0285175731933591
sample_451,0.0238616159402441,0.976136987356401,1.39670335503587e-06
sample_452,0.979620658851109,0.0201495846902913,0.000229756458599622
sample_453,0.0529363666738309,1.20351061865759e-06,0.94706242981555
sample_454,0.783238053293091,4.14001904386871e-05,0.21672054651647
sample_455,0.988300279522427,0.000224168369240976,0.0114755521083318
sample_456,0.990080760085872,0.00952138397130972,0.000397855942818057
sample_457,0.834104355889116,0.000152617690352817,0.165743026420532
sample_458,0.969467013353454,0.000224943659812443,0.0303080429867335
sample_459,0.00143658476916899,3.51106762087021e-08,0.998563380120155
sample_460,0.000682943985842537,1.92764046753143e-08,0.999317036737753
sample_461,0.000551055737749494,0.999448899212144,4.50501069693652e-08
sample_462,0.000443043058226268,0.999556925066516,3.18752578958717e-08
sample_463,0.0856952257446365,0.914300498809712,4.27544565114871e-06
sample_464,0.185632319986463,6.30398881745862e-06,0.81436137602472
sample_465,0.00160784220141742,0.998392071937112,8.5861470870727e-08
sample_466,0.00133758247751259,0.998662348170878,6.93516099994168e-08
sample_467,0.987891087140433,0.0116250825613486,0.000483830298218397
sample_468,0.00743970435070267,0.992559979449022,3.16200275405384e-07
sample_469,0.00178075249900115,0.998219144134207,1.03366792210617e-07
sample_470,0.99653604930539,0.000761818232304733,0.00270213246230496
sample_471,0.130078047827047,0.869910937863965,1.10143089874022e-05
sample_472,0.962733556911738,0.000111516703472092,0.0371549263847898
sample_473,0.0546682560875151,1.29918266043867e-06,0.945330444729825
sample_474,0.00508891788724497,9.83518656791699e-08,0.994910983760889
sample_475,0.000626662988035863,0.99937329547472,4.15372442958723e-08
sample_476,0.000448968754617324,1.22881427710468e-08,0.99955101895724
sample_477,0.0008991281538237,1.83496281383207e-08,0.999100853496548
sample_478,0.0151751093575639,5.74516174987021e-07,0.984824316126261
sample_479,0.00781901843057457,0.992180551498079,4.30071346849713e-07
sample_480,0.00559049543844665,1.24886938997928e-07,0.994409379674614
sample_481,0.640648195848366,0.359300766075175,5.10380764595922e-05
sample_482,0.832010938872092,0.167901679220409,8.73819074985592e-05
sample_483,0.00160041967070504,0.998399492390747,8.79385481886847e-08
sample_484,0.118493350419344,0.881497726814579,8.92276607766322e-06
sample_485,0.143302891390815,6.86137734642389e-06,0.856690247231839
sample_486,0.0567590267052839,0.943237787688503,3.18560621280182e-06
sample_487,0.0467341879436391,0.953262616378813,3.1956775478002e-06
sample_488,0.0116283832615938,2.31567559417986e-07,0.988371385170847
sample_489,0.000630939234209799,0.999369027412076,3.33537145607721e-08
sample_490,0.996261923223367,0.00108413380861721,0.00265394296801564
sample_491,0.00176867381289153,0.998231201224955,1.24962153288219e-07
sample_492,0.00300751974690272,0.996992350297775,1.29955322570738e-07
sample_493,0.972382949697093,0.0272471021702204,0.000369948132686776
sample_494,0.994257401304734,0.00474057885112108,0.0010020198441451
sample_495,0.931043834950223,0.0687372856177028,0.000218879432074275
sample_496,0.997072612917634,0.00142625643826873,0.00150113064409706
sample_497,0.996766720114078,0.00118625497404993,0.00204702491187156
sample_498,0.0661069613033758,2.66725290170551e-06,0.933890371443722
sample_499,0.965371918250618,0.000115673034061592,0.0345124087153209
sample_500,0.0177844307701671,0.982214795731064,7.73498768545665e-07
sample_501,0.98821984842699,0.000252228102136987,0.0115279234708725
sample_502,0.0453662942986631,0.95463161302914,2.09267219696853e-06
sample_503,0.441172268652438,0.558798798781674,2.8932565887748e-05
sample_504,0.928213126339885,9.22674320532668e-05,0.0716946062280618
sample_505,0.120818402158011,5.22463378350223e-06,0.879176373208206
sample_506,0.973695357672622,0.0260796442633152,0.000224998064063141
sample_507,0.0724181708644387,0.92757686783313,4.96130243096555e-06
sample_508,0.00288893086639615,0.997110941341802,1.27791801383809e-07
sample_509,0.737648328211197,3.63274494176569e-05,0.262315344339386
sample_510,0.992370458034328,0.00722956742745924,0.000399974538212502
sample_511,0.99630018621661,0.000871278184580646,0.00282853559880957
sample_512,0.183053267309775,0.816929188919522,1.75437707032192e-05
sample_513,0.994193001952534,0.000871163699889426,0.00493583434757621
sample_514,0.976768582114812,0.00018611124079275,0.0230453066443959
sample_515,0.00183372470982327,0.998166170609767,1.04680410056538e-07
sample_516,0.0506321046499951,0.949364870352019,3.02499798548192e-06
sample_517,0.023414092571825,0.976584820296671,1.0871315042134e-06
sample_518,0.114212616599172,0.885781311597957,6.07180287040401e-06
sample_519,0.0021278876733722,0.997872003838179,1.08488448797893e-07
sample_520,0.00220921762110078,0.997790574297431,2.08081468628657e-07
sample_521,0.349781321379974,1.5061298193626e-05,0.650203617321832
sample_522,0.0414840128451991,0.958513547675092,2.43947970919551e-06
sample_523,0.769327920405778,0.230601603275333,7.04763188891015e-05
sample_524,0.979110909581246,0.020619273726304,0.000269816692449963
sample_525,0.000981236945465237,0.999018711933173,5.11213616424273e-08
sample_526,0.00496134630981429,1.38244136701994e-07,0.995038515446049
sample_527,0.949934771240866,0.0499054836179642,0.000159745141169838
sample_528,0.0119159469386334,2.38349158718725e-07,0.988083814712208
sample_529,0.991683034813202,0.000981137054963338,0.00733582813183425
sample_530,0.0904306303641045,2.40755419983371e-06,0.909566962081696
sample_531,0.976524920533258,0.000275723777034524,0.0231993556897072
sample_532,0.0911605290937259,0.908834910740701,4.5601655728248e-06
sample_533,0.00292090224642409,0.997078942899557,1.54854018705368e-07
sample_534,0.993949078240572,0.00555935314360941,0.000491568615818604
sample_535,0.199344479972267,5.92426315721467e-06,0.800649595764576
sample_536,0.000670888176801155,1.87684494411314e-08,0.999329093054749
sample_537,0.620434237541027,0.379516689490066,4.90729689066291e-05
sample_538,0.000777831531413959,1.66888992697025e-08,0.999222151779687
sample_539,0.00058588605521927,0.999414070962074,4.29827062648808e-08
sample_540,0.98078686748119,0.0186083873902974,0.000604745128512765
sample_541,0.00337796744584999,7.10897239320012e-08,0.996621961464426
sample_542,0.00111340959267218,2.94962653938423e-08,0.998886560911062
sample_543,0.000441205645435578,0.999558764864833,2.94897310850893e-08
sample_544,0.00123733423508521,0.998762607432228,5.83326872517623e-08
sample_545,0.00337800279430152,6.40457838219851e-08,0.996621933159915
sample_546,0.958568379221343,0.000105765716582885,0.0413258550620746
sample_547,0.97974674428402,0.0198688633983586,0.000384392317621602
sample_548,0.000742372182349685,1.59453813016041e-08,0.999257611872269
sample_549,0.404314380206158,0.595655371048605,3.02487452365231e-05
sample_550,0.32136971186059,0.67860844393346,2.18442059502222e-05
sample_551,0.996359041281873,0.00168818839924857,0.00195277031887867
sample_552,0.994313895625983,0.0036939389666139,0.00199216540740351
sample_553,0.683497854580291,3.0979139033789e-05,0.316471166280676
sample_554,0.00226722666343888,0.99773265006855,1.23268011342688e-07
sample_555,0.00158339703638668,0.998416526740048,7.62235649126389e-08
sample_556,0.991028359915624,0.00830869156865546,0.000662948515720284
sample_557,0.0005965004191789,1.5077508863585e-08,0.999403484503312
sample_558,0.0195001802971649,0.980498931631414,8.88071420669127e-07
sample_559,0.0128623377558656,0.987136814910949,8.47333185372852e-07
sample_560,0.984993707722174,0.0144271906980531,0.000579101579772549
sample_561,0.948667764399654,0.0507896769344098,0.00054255866593597
sample_562,0.855470551347279,0.000111963243651467,0.14441748540907
sample_563,0.99480528866895,0.00231267742605986,0.00288203390498973
sample_564,0.00200522281575748,0.997994685562064,9.16221790620012e-08
sample_565,0.954313391260409,0.0455319820239672,0.000154626715623816
sample_566,0.975324888242418,0.000162229051387439,0.0245128827061949
sample_567,0.00645704424862372,1.25808016969456e-07,0.993542829943359
sample_568,0.000925359838372034,0.999074587315652,5.28459759301178e-08
sample_569,0.000947124373411323,0.999052796724367,7.89022218623793e-08
sample_570,0.00294708959128554,0.997052755970773,1.54437941541647e-07
sample_571,0.941789781680773,0.0578675224456496,0.000342695873577009
sample_572,0.650631338660521,0.349282363181307,8.62981581723233e-05
sample_573,0.603153805197162,2.5452728040096e-05,0.396820742074798
sample_574,0.000756732701533114,0.99924322725234,4.00461268387364e-08
sample_575,0.00310942925921115,0.996890376607383,1.94133405566816e-07
sample_576,0.988886406976309,0.0106105113374788,0.000503081686211933
sample_577,0.02608665654083,0.973912145318562,1.19814060754616e-06
sample_578,0.003552762870731,8.20033654333361e-08,0.996447155125904
sample_579,0.000808425144199405,0.999191515578413,5.92773878812931e-08
sample_580,0.0333253862874122,7.18430515275845e-07,0.966673895282073
sample_581,0.881298882148234,0.118599474521524,0.000101643330241804
sample_582,0.00044357029419086,1.13623375785987e-08,0.999556418343472
sample_583,0.997247960142901,0.00150134533575657,0.00125069452134273
sample_584,0.000635678903631996,1.37353040021878e-08,0.999364307361064
sample_585,0.000589150791081972,0.999410811224694,3.79842241757013e-08
sample_586,0.359429667912801,0.640546194448932,2.41376382675663e-05
sample_587,0.000514038508875559,0.999485930234241,3.125688304283e-08
sample_588,0.990831822365374,0.00791989643345113,0.00124828120117512
sample_589,0.00151195856095086,3.24198461599647e-08,0.998488009019203
sample_590,0.0673434048275646,1.75594156038565e-06,0.932654839230875
sample_591,0.00664918916050117,1.39489920822443e-07,0.993350671349578
sample_592,0.669648705913733,0.330297548863623,5.37452226443463e-05
sample_593,0.00123253015247973,0.998767406944018,6.29035025042481e-08
sample_594,0.000591832899046888,1.38844248433762e-08,0.999408153216528
sample_595,0.0397965933158342,8.77501444725313e-07,0.960202529182721
sample_596,0.000775695022372327,0.999224264541714,4.04359131091799e-08
sample_597,0.140512239688299,0.859478694803849,9.06550785145543e-06
sample_598,0.983516712494313,0.0153751059065551,0.00110818159913182
sample_599,0.99191953304902,0.000415870216204957,0.00766459673477471
sample_600,0.000627272894772463,1.35796875685342e-08,0.99937271352554
sample_601,0.971071793300821,0.000297907650555738,0.0286302990486233
sample_602,0.950277851045704,0.0495362760595703,0.000185872894725293
sample_603,0.281778872957884,1.29710410776701e-05,0.718208156001039
sample_604,0.000751300580515603,0.999248650999344,4.84201406350381e-08
sample_605,0.0025432181843694,4.83880823858137e-08,0.997456733427548
sample_606,0.0155421014274652,5.72152884591556e-07,0.98445732641965
sample_607,0.996112364393926,0.00225124627466249,0.00163638933141171
sample_608,0.01009546497586,0.9899039113943,6.23629840425955e-07
sample_609,0.666115039950518,0.333830876757394,5.40832920883239e-05
sample_610,0.171115720050484,8.85615635685879e-06,0.828875423793159
sample_611,0.00914796675882809,0.990851494414011,5.38827160427092e-07
sample_612,0.000609281652890522,1.90463829755239e-08,0.999390699300726
sample_613,0.00186706187318588,0.998132853069758,8.50570560740778e-08
sample_614,0.000445775585927667,0.999554191532166,3.28819063140728e-08
sample_615,0.000449614916181761,1.08411732915951e-08,0.999550374242645
sample_616,0.000847838388942148,1.84820000512313e-08,0.999152143129058
sample_617,0.93794171500335,0.0618369420495782,0.000221342947072224
sample_618,0.00075571268586447,1.79659806303394e-08,0.999244269348155
sample_619,0.522718620911797,0.477226759381153,5.46197070500061e-05
sample_620,0.148363520251962,4.28463979781656e-06,0.85163219510824
sample_621,0.000454110082752822,0.999545860252832,2.96644153629192e-08
sample_622,0.0263444407900439,0.973654348929367,1.21028058868101e-06
sample_623,0.0822407244059877,0.917755046872355,4.22872165757651e-06
sample_624,0.00204159211642502,0.997958315598986,9.22845891064763e-08
sample_625,0.0184207458205552,3.96167725663833e-07,0.981578858011719
sample_626,0.994265187043428,0.00524876233502758,0.000486050621544177
sample_627,0.00155776537188302,3.75127162459958e-08,0.998442197115401
sample_628,0.994569465248491,0.00396250552033185,0.0014680292311768
sample_629,0.839311721424728,6.29541218691809e-05,0.160625324453403
sample_630,0.382934425869879,1.46272079608271e-05,0.61705094692216
sample_631,0.00229087484717316,0.997709003166851,1.21985976225854e-07
sample_632,0.974636135582318,0.0251594990357719,0.000204365381910653
sample_633,0.871950866887619,7.13555117189508e-05,0.127977777600662
sample_634,0.00186983438827874,0.9981300736465,9.19652212568595e-08
sample_635,0.000465992479110972,0.999533976477673,3.10432164134705e-08
sample_636,0.574668139484374,2.72845184087099e-05,0.425304575997217
sample_637,0.997058563299149,0.00182704159750775,0.0011143951033428
sample_638,0.00293824585205891,5.56541793845571e-08,0.997061698493762
sample_639,0.00114554728482696,0.998854394590534,5.81246389144424e-08
sample_640,0.000554563562863484,1.23247748747974e-08,0.999445424112362
sample_641,0.798558380317293,0.20136193257174,7.96871109676939e-05
sample_642,0.000965719604207372,0.999034229728811,5.06669820597688e-08
sample_643,0.000616991155758736,1.33199120846425e-08,0.999382995524329
sample_644,0.0255331156112196,0.974465677643939,1.20674484097078e-06
sample_645,0.0475775038063673,0.952417981275919,4.51491771374577e-06
sample_646,0.994223852656103,0.00456943378288376,0.0012067135610129
sample_647,0.990995223113909,0.00776526230166298,0.00123951458442788
sample_648,0.000653542119706318,0.999346422133091,3.57472025160635e-08
sample_649,0.0325077947592255,7.32593702855286e-07,0.967491472647072
sample_650,0.00726660116407418,1.43283787725203e-07,0.992733255552138
sample_651,0.995601413175625,0.000523330454779884,0.00387525636959479
sample_652,0.0185656134702982,0.981433423113626,9.63416075737011e-07
sample_653,0.00536572221723031,1.48659808405808e-07,0.994634129122961
sample_654,0.961246722429309,0.0385796653826857,0.00017361218800564
sample_655,0.00164888832637138,4.03704180651838e-08,0.998351071303211
sample_656,0.0166575735228732,0.983341665131333,7.61345793566928e-07
sample_657,0.0531476609547292,1.89134519184964e-06,0.946850447700079
sample_658,0.000407682272708938,1.05042163186402e-08,0.999592307223075
sample_659,0.00158811974211622,3.80038606381131e-08,0.998411842254023
sample_660,0.0299056533430781,0.970093009863513,1.33679340841564e-06
sample_661,0.996552614647002,0.00166592167354505,0.0017814636794532
sample_662,0.000441544923169085,0.999558425437708,2.96391227955919e-08
sample_663,0.000616059900229066,0.999383890507501,4.95922696429271e-08
sample_664,0.00142414165112388,0.998575791121973,6.7226902853273e-08
sample_665,0.136619899185258,0.86337308563125,7.01518349273669e-06
sample_666,0.988251188925427,0.011126298285467,0.00062251278910627
sample_667,0.985847841197437,0.0136441246387139,0.000508034163849163
sample_668,0.801539156164666,4.43609771259554e-05,0.198416482858208
sample_669,0.966556873263973,0.0332649558879257,0.000178170848101206
sample_670,0.0415135256159405,9.16659368152487e-07,0.958485557724691
sample_671,0.00192403804595902,0.998075853204782,1.08749259188131e-07
sample_672,0.30671283582221,0.693262889262399,2.4274915391035e-05
sample_673,0.962580869570143,0.000255174677488432,0.0371639557523687
sample_674,0.00220659267374265,0.997793289921306,1.17404951245824e-07
sample_675,0.00091741768604883,0.999082536688469,4.56254821705743e-08
sample_676,0.00412248059140414,8.62369827120961e-08,0.995877433171613
sample_677,0.988580484913689,0.000226264668815761,0.011193250417495
sample_678,0.128015792030299,5.025453570478e-06,0.87197918251613
sample_679,0.955955736685262,0.000105342447227093,0.0439389208675111
sample_680,0.949547252592473,0.0502927943028872,0.000159953104639638
sample_681,0.0289066107375776,0.971092104129862,1.28513256081801e-06
sample_682,0.416634246586939,1.42319830273543e-05,0.583351521430034
sample_683,0.994093988047133,0.00047911449974867,0.00542689745311837
sample_684,0.000659183007818805,0.999340777734341,3.9257840569239e-08
sample_685,0.00107479109762494,0.99892512927488,7.96274952012197e-08
sample_686,0.988004837578384,0.000359848105797355,0.0116353143158189
sample_687,0.989688524223477,0.000286751057771223,0.0100247247187518
sample_688,0.00141418060008859,2.79057284708808e-08,0.998585791494183
sample_689,0.00080906148577649,0.99919087363336,6.48808633818526e-08
sample_690,0.000553583600211661,1.25924917567068e-08,0.999446403807297
sample_691,0.00091693736204143,0.999083017022277,4.56156816591279e-08
sample_692,0.995011900030693,0.000438626462345421,0.00454947350696156
sample_693,0.967696594126532,0.0321024233003137,0.000200982573154747
sample_694,0.000821842748630001,0.999178114201495,4.30498755810359e-08
sample_695,0.00050624218024525,1.26790492665961e-08,0.999493745140705
sample_696,0.000415557296896277,1.1118818468283e-08,0.999584431584285
sample_697,0.00112479802788174,3.70562845510406e-08,0.998875164915834
sample_698,0.00146480073652669,2.84667484998126e-08,0.998535170796725
sample_699,0.0011468252830003,2.64722477029597e-08,0.998853148244752
sample_700,0.00242414069191695,7.44401338503321e-08,0.997575784867949
sample_701,0.00120401814017409,2.43845867503008e-08,0.998795957475239
sample_702,0.981504685901832,0.0180084407839699,0.000486873314197715
sample_703,0.988729096282626,0.0109486030698072,0.000322300647566911
sample_704,0.272957727485822,0.727025702364188,1.65701499895634e-05
sample_705,0.136713284594568,4.72243144948696e-06,0.863281992973983
sample_706,0.000530544509158728,0.9994694256085,2.98823414304952e-08
sample_707,0.00316498998340225,0.996834846427871,1.63588727025297e-07
sample_708,0.011350366504831,0.988648812790901,8.20704268381418e-07
sample_709,0.985591484705285,0.0135584526061653,0.000850062688549482
sample_710,0.992435730957058,0.00657345310456871,0.000990815938373437
sample_711,0.00201730365807021,0.997982601761348,9.45805818519578e-08
sample_712,0.995835964136915,0.00335611675821449,0.000807919104870597
sample_713,0.0586787486136802,0.941316253001392,4.99838492777263e-06
sample_714,0.00119362747356071,0.99880627703956,9.54868787030751e-08
sample_715,0.487610075839976,0.512332689340986,5.72348190378943e-05
sample_716,0.996809927567566,0.000787047881109505,0.0024030245513245
sample_717,0.0148493072506152,0.985150052145781,6.40603604127712e-07
sample_718,0.00137815635379333,0.998621759750919,8.38952877698367e-08
sample_719,0.882460989166119,0.1173987441856,0.00014026664828147
sample_720,0.163128396926644,0.836859498047554,1.21050258018068e-05
sample_721,0.00235568183867284,4.66282537995109e-08,0.997644271533073
sample_722,0.996957987504065,0.00158195942781753,0.00146005306811778
sample_723,0.862128813386628,6.85908743666919e-05,0.137802595739005
sample_724,0.200063812952866,8.31944850738322e-06,0.799927867598627
sample_725,0.994830834137316,0.0045880209194412,0.000581144943243317
sample_726,0.000505934687529847,0.999494029608953,3.57035172507378e-08
sample_727,0.00123260018347765,0.998767331930439,6.78860830757059e-08
sample_728,0.990077756885398,0.00941728853344913,0.000504954581152757
sample_729,0.0478384012914606,1.07552326587658e-06,0.952160523185274
sample_730,0.00793785560997266,1.92547651473382e-07,0.992061951842376
sample_731,0.9397101871397,0.0601066258407098,0.000183187019590451
sample_732,0.406815523672711,0.593142623300881,4.18530264081218e-05
sample_733,0.000562338686735986,0.999437625127825,3.61854386514642e-08
sample_734,0.459716442440243,2.00450002270157e-05,0.54026351255953
sample_735,0.996745204417451,0.0017712804036776,0.00148351517887121
sample_736,0.384199783322336,1.48979299250678e-05,0.61578531874774
sample_737,0.990855139595664,0.00877184184360856,0.000373018560727422
sample_738,0.0402940983114858,9.29741974954366e-07,0.959704971946539
sample_739,0.000533968828460897,1.33051102757517e-08,0.999466017866429
sample_740,0.994080236097524,0.000978507042951511,0.0049412568595248
sample_741,0.173569279007133,7.67786894313878e-06,0.826423043123924
sample_742,0.000627047652124907,0.999372918208683,3.41391924245833e-08
sample_743,0.967302548595002,0.0325173852454429,0.000180066159554833
sample_744,0.244287385576704,9.76688711896415e-06,0.755702847536177
sample_745,0.545613209582888,0.454342962764792,4.38276523205938e-05
sample_746,0.384934277049393,0.615024618626277,4.11043243304164e-05
sample_747,0.485755804632093,2.20283653780643e-05,0.514222167002529
sample_748,0.996359683308753,0.000634328083137599,0.00300598860810945
sample_749,0.981174231546756,0.0182848639270315,0.000540904526212698
sample_750,0.0509645388843361,1.20124875596452e-06,0.949034259866908
sample_751,0.019767713254924,0.980231426848529,8.59896547240171e-07
sample_752,0.000399733305355494,1.08138611740815e-08,0.999600255880783
sample_753,0.00160817745530268,3.67694140842133e-08,0.998391785775283
sample_754,0.0056923412545104,1.08317522243992e-07,0.994307550427967
sample_755,0.000433313354306049,1.06249262014488e-08,0.999566676020768
sample_756,0.00128975161229375,0.998710126916084,1.21471621763323e-07
sample_757,0.975540877839602,0.0242213634090815,0.000237758751316866
sample_758,0.193599145422509,7.60698955517542e-06,0.806393247587936
sample_759,0.000402200868954369,1.13218536464089e-08,0.999597787809192
sample_760,0.0637021860784869,0.936293192901776,4.62101973691817e-06
sample_761,0.994568082787469,0.000680786948326961,0.00475113026420377
sample_762,0.816786121682739,0.183121662541917,9.22157753435999e-05
sample_763,0.987686365573949,0.0120096321208941,0.000304002305156393
sample_764,0.989023873482193,0.000250601275145119,0.0107255252426615
sample_765,0.0195094764644779,0.980489637629596,8.85905926180115e-07
sample_766,0.953063199106365,0.0466265751255369,0.000310225768098506
sample_767,0.996954359965068,0.000871740043900593,0.00217389999103142
sample_768,0.797780220480421,0.202132752264906,8.70272546726026e-05
sample_769,0.986662093316172,0.0128848890413305,0.000453017642497536
sample_770,0.000591584218062841,0.999408382777898,3.30040387303391e-08
sample_771,0.0167972791174623,0.983201989689848,7.31192689463025e-07
sample_772,0.996455451691839,0.0022680442648601,0.00127650404330069
sample_773,0.00231526391053652,4.77085233348936e-08,0.99768468838094
sample_774,0.00170710915917785,3.5010870707408e-08,0.998292855829951
sample_775,0.185687670187409,5.6840911362207e-06,0.814306645721455
sample_776,0.000896150820486448,0.999103800647577,4.85319368879254e-08
sample_777,0.00047974020169839,1.23137543881672e-08,0.999520247484547
sample_778,0.96996650653683,0.029845999553351,0.000187493909818636
sample_779,0.0275550104843229,6.31768703579342e-07,0.972444357746974
sample_780,0.962645702384645,0.000111195499168838,0.037243102116186
sample_781,0.993157877513483,0.00037611407238222,0.00646600841413467
sample_782,0.000510542775679441,0.999489426937462,3.0286859111806e-08
sample_783,0.994153705314971,0.00194831926122187,0.00389797542380746
sample_784,0.00790384496808892,2.16375087802455e-07,0.992095938656823
sample_785,0.43731189993972,2.40467082382264e-05,0.562664053352042
sample_786,0.982679124806888,0.0165517890220572,0.000769086171054799
sample_787,0.557659810995423,0.442286140733452,5.40482711243284e-05
sample_788,0.995945362120747,0.000703952241478678,0.00335068563777416
sample_789,0.00277297057941036,5.61993427668475e-08,0.997226973221247
sample_790,0.0610116857816908,1.41075294755405e-06,0.938986903465362
sample_791,0.00047112930871528,1.25694028737524e-08,0.999528858121882
sample_792,0.00377942366136792,0.996220284729073,2.91609558675792e-07
sample_793,0.24021962378022,1.08379666080691e-05,0.759769538253172
sample_794,0.990246957665411,0.00931150007796489,0.000441542256624295
sample_795,0.675702330350735,0.324225290085733,7.23795635321872e-05
sample_796,0.0294488453661829,6.21639573744854e-07,0.970550532994243
sample_797,0.00902089708843726,2.096816288121e-07,0.990978893229934
sample_798,0.000443406215949116,1.07317048419513e-08,0.999556583052346
sample_799,0.996490664080365,0.000652740584293327,0.00285659533534143
sample_800,0.000738977466866617,0.999260974738532,4.77946015958459e-08
sample_801,0.994061131693121,0.00187324504882112,0.00406562325805812
sample_802,0.00653428508339233,0.993465300349639,4.14566968806544e-07
sample_803,0.949976767767551,0.0498752875774872,0.000147944654961539
sample_804,0.00039401010398654,1.10332116916372e-08,0.999605978862802
sample_805,0.694859912487685,0.305083045853548,5.7041658766832e-05
sample_806,0.803735335095457,0.000119537580253193,0.196145127324289
sample_807,0.993093624559418,0.00435158248097127,0.00255479295961082
sample_808,0.0353842843720341,1.29162721893578e-06,0.964614424000747
sample_809,0.00994687113206513,0.990052508357257,6.20510677675058e-07
sample_810,0.000774381192931177,2.31044567547993e-08,0.999225595702612
sample_811,0.000918075243710782,0.999081877068464,4.76878250421574e-08
sample_812,0.0455148780082007,0.954482893605766,2.22838603353897e-06
sample_813,0.000560157214970957,1.72197842429512e-08,0.999439825565245
sample_814,0.668801195667168,4.62164381348261e-05,0.331152587894697
sample_815,0.95612012554495,0.0435737886564807,0.000306085798569717
sample_816,0.00165484307553362,0.998345065878118,9.10463481096418e-08
sample_817,0.000872262712779046,0.999127685104234,5.21829866511991e-08
sample_818,0.995338057458171,0.0040517073935682,0.000610235148260668
sample_819,0.00180340093572536,3.71092191336466e-08,0.998196561955056
sample_820,0.00710319136546558,0.99289650562863,3.03005904491217e-07
sample_821,0.99209498156516,0.000298645222094602,0.00760637321274543
sample_822,0.00740462797427796,1.70756640528022e-07,0.992595201269081
sample_823,0.0785030066513556,0.921493122576615,3.87077202945285e-06
sample_824,0.0545047402253938,1.53812267882e-06,0.945493721651927
sample_825,0.983912978446945,0.0157357256323952,0.000351295920659734
sample_826,0.00280220803017586,5.59110979329501e-08,0.997197736058726
sample_827,0.0702331033334989,1.84805514448148e-06,0.929765048611357
sample_828,0.14466181641101,0.855324225969818,1.39576191727237e-05
sample_829,0.00489020937463872,0.995109581945003,2.08680358683321e-07
sample_830,0.964687102384802,0.0349509890515359,0.000361908563662162
sample_831,0.961384709719808,0.000118152287735132,0.0384971379924566
sample_832,0.78984731269682,0.209995374831617,0.000157312471563696
sample_833,0.00578751256541736,1.11799562559244e-07,0.99421237563502
sample_834,0.000497850965176766,0.999502119929065,2.91057585147214e-08
sample_835,0.263367803053322,8.04992383732984e-06,0.736624147022841
sample_836,0.00050142996567631,1.26611453867902e-08,0.999498557373178
sample_837,0.0026176864667408,5.04908222559424e-08,0.997382263042437
sample_838,0.989027543173404,0.000236072240013461,0.0107363845865825
sample_839,0.10836168897183,0.89162232090826,1.5990119910673e-05
sample_840,0.990083497910385,0.00939326592324571,0.000523236166369697
sample_841,0.972788537549203,0.0269852419882409,0.000226220462556176
sample_842,0.463300350370098,2.14309885789679e-05,0.536678218641323
sample_843,0.000441839078880905,0.999558131267749,2.9653369840374e-08
sample_844,0.968693438688866,0.0310360277201748,0.000270533590958781
sample_845,0.836041591631737,0.163849803315345,0.0001086050529182
sample_846,0.923692025982321,7.68277393133652e-05,0.0762311462783654
sample_847,0.960129404009709,0.00011655513875257,0.0397540408515385
sample_848,0.00781135550565922,0.992188306944288,3.37550052833108e-07
sample_849,0.946614397685988,0.0532343070533781,0.000151295260633932
sample_850,0.276742952584953,1.26308203079903e-05,0.72324441659474
sample_851,0.990548472766534,0.000258390508430701,0.00919313672503568
sample_852,0.000498047416594274,0.99950192092326,3.16601461452427e-08
sample_853,0.989465426185618,0.000345556682649672,0.0101890171317327
sample_854,0.994099608874617,0.003577374809274,0.00232301631610943
sample_855,0.0148734424815229,3.3686098081826e-07,0.985126220657496
sample_856,0.0301480740763937,0.969850579118471,1.3468051355724e-06
sample_857,0.987823398290489,0.000256983981852087,0.0119196177276591
sample_858,0.877709635771824,6.31443434310347e-05,0.122227219884745
sample_859,0.996484137050793,0.00220274961512549,0.00131311333408148
sample_860,0.00549527325887428,0.994504458606072,2.68135053480742e-07
sample_861,0.796000852849782,4.31494249754658e-05,0.203955997725242
sample_862,0.90424613640786,0.0954025322674556,0.000351331324684209
sample_863,0.000466700916749123,1.25246744227424e-08,0.999533286558576
sample_864,0.826681436768291,0.173214399845443,0.000104163386266619
sample_865,0.912385932348319,0.0872678427269154,0.000346224924765791
sample_866,0.000607078079335535,1.3232111378667e-08,0.999392908688553
sample_867,0.291384492407513,9.57418944245632e-06,0.708605933403044
